instance,variant,rows,cols,sigma_max,sigma_min,sigma_min_pos,kappa2,kappa2_pos,range_proxy,rank_deficient
coupling_S6_seed20250823,FlatMat,43,38,140.53115546828215,1.1461311491486104e-16,0.01361397520491876,1.2261350332610191e+18,10322.565845243198,19681.85434092743,1
coupling_S6_seed20250823,Ruiz,43,38,24.52014473764484,1.739871379022313e-18,0.0006576391187328632,1.4093078967379452e+19,37285.106738921146,6185539.97439266,1
coupling_S6_seed20250823,SAAug,43,38,10.003367958104828,2.1926487709185985e-18,0.0006406418216375731,4.5622299799132764e+18,15614.603387170031,2522762.1278884294,1
coupling_S6_seed20250823,SAMat,43,38,10.000551473563295,3.538657257013956e-17,0.010934018011781725,2.8260864919147648e+17,914.6273092642986,197131.85204552131,1
coupling_S6_seed20250824,Base,43,38,33813.085955702794,6.413763504379294e-25,5.093607903404831e-06,5.271957086134427e+28,6638337028.867176,1052927427187.2615,1
coupling_S6_seed20250824,Flat,43,38,17.62694991163527,1.6214850145595481e-18,0.0004985500605790404,1.0870868218552955e+19,35356.429184187575,15184.418952532018,1
coupling_S6_seed20250824,FlatMat,43,38,107.88048490516609,1.7556665956483434e-16,0.005640913773716793,6.144702255688092e+17,19124.647039957097,11597.213383882146,1
coupling_S6_seed20250824,Ruiz,43,38,23.932429191692638,1.847684388305323e-21,5.09359587764363e-06,1.2952660824094107e+22,4698533.171179674,746439366.2492048,1
coupling_S6_seed20250824,SAAug,43,38,10.000509343876832,1.4991425070714381e-21,5.093587009348236e-06,6.670819683055176e+21,1963353.001631845,311910122.01040024,1
coupling_S6_seed20250824,SAMat,43,38,10.00056141658964,1.5271582848324206e-16,0.005178316804912318,6.548477335921358e+16,1931.2378507052304,116161.66225933342,1
coupling_S6_seed20250825,Base,43,38,55386.73699568893,4.462313457774007e-25,3.101243915712576e-05,1.2412112577882013e+29,1785952298.5299487,174950034766.2252,1
coupling_S6_seed20250825,Flat,43,38,12.265106888860842,2.0704994845109235e-18,0.0013465381586595685,5.923743029454559e+18,9108.62184631316,9223.83801688409,1
coupling_S6_seed20250825,FlatMat,43,38,96.15424651045028,3.194772254481886e-16,0.015408630653174323,3.009737122123722e+17,6240.284985391716,9223.838016884112,1
coupling_S6_seed20250825,Ruiz,43,38,24.78008595765345,2.5637696903253963e-21,3.101056290588558e-05,9.6654883046489e+21,799085.3320805205,78396429.74756931,1
coupling_S6_seed20250825,SAAug,43,38,10.000506532581488,8.339224784029932e-21,3.1009454192573126e-05,1.1992129714182787e+21,322498.6312392639,31638449.46129194,1
coupling_S6_seed20250825,SAMat,43,38,10.000561258958971,3.5855916530131337e-17,0.010829555991897782,2.7890965360082346e+17,923.4507182419085,92328.09375838429,1
coupling_S6_seed20250826,Base,43,38,1640.6962915873007,5.362026325973221e-20,0.003898743770899209,3.059843782638479e+22,420826.909383914,58465886.91683959,1
coupling_S6_seed20250826,Flat,43,38,13.699652558481402,2.6680160528769296e-18,0.001135176368631855,5.134771413278802e+18,12068.303161554175,13874.59596233076,1
coupling_S6_seed20250826,FlatMat,43,38,116.71111490940899,8.840184582302795e-17,0.012818014917528594,1.320233913928149e+18,9105.240995608994,13587.228334487976,1
coupling_S6_seed20250826,Ruiz,43,38,25.112197515420554,1.6013930091873847e-18,0.0008921874285359042,1.5681470676685142e+19,28146.77355029551,3322842.729637791,1
coupling_S6_seed20250826,SAAug,43,38,10.000508659850276,3.3432647736299656e-18,0.0008584406838044498,2.9912404003204854e+18,11649.621049563817,1323264.8694441714,1
coupling_S6_seed20250826,SAMat,43,38,10.00056271607857,1.9097226886043918e-16,0.008317328613117375,5.236657016096348e+16,1202.3767703859316,136022.74433532186,1
coupling_S6_seed20250827,Base,43,38,13757.022118733325,4.791265842026725e-19,0.004085341291429412,2.871270885882226e+22,3367410.7344700955,2671024.087104973,1
coupling_S6_seed20250827,Flat,43,38,18.232222665815687,1.536267526884043e-18,5.435106391437651e-05,1.1867869590913933e+19,335452.9121000894,15769.673858684113,1
coupling_S6_seed20250827,FlatMat,43,38,125.99159893342626,1.6753901768614873e-17,0.0005869277755893403,7.520134752696631e+18,214662.86683556045,15769.673858684151,1
coupling_S6_seed20250827,Ruiz,43,38,24.820480473458332,5.894778374223491e-19,7.474413735645424e-05,4.2105875569457504e+19,332072.6059769697,7310625.252125537,1
coupling_S6_seed20250827,SAAug,43,38,10.000509883413569,2.733814684967489e-18,5.421941104306948e-05,3.658078924809235e+18,184445.19575230373,2339731.667978712,1
coupling_S6_seed20250827,SAMat,43,38,10.000563625612996,5.710886841487196e-17,0.0005866069427120531,1.7511402174813024e+17,17048.15081011061,158193.66338820546,1
coupling_S6_seed20250828,Base,43,38,478.67775557646087,7.697257319508324e-26,1.9380858613780113e-06,6.218809320084381e+27,246984803.46795008,46371642619.98454,1
coupling_S6_seed20250828,Flat,43,38,24.0660989175218,1.321711368472646e-18,0.0008231590027570944,1.8208286235240829e+19,29236.27007287127,30651.667899540753,1
