instance,variant,rows,cols,sigma_max,sigma_min,sigma_min_pos,kappa2,kappa2_pos,range_proxy,rank_deficient
coupling_heterogeneo_S6_seed1000,SAAug,123,125,369807.4618484263,1.7356938623322766e-19,9.428894813218331e-07,2.1306030393603558e+24,392206583246.6332,555112187343.8779,1
coupling_heterogeneo_S6_seed1000,SAMat,123,125,369807.46185450687,2.290625435568114e-19,1.074961141380948e-05,1.6144388170682665e+24,34401937671.852394,555112187343.8779,1
coupling_heterogeneo_S6_seed1001,Base,123,125,6038383.557110004,1.245393554259043e-18,8.736802189935713e-06,4.848574602349368e+24,691143444230.1864,108839576818991.2,1
coupling_heterogeneo_S6_seed1001,Flat,123,125,101713.34193174216,9.935068285157006e-19,2.9430793026150704e-06,1.0237810049448972e+23,34560177104.764,574071619762.9792,1
coupling_heterogeneo_S6_seed1001,Ruiz,123,125,6038383.553574226,6.168947571662182e-20,0.00012127997394050095,9.788352848567367e+25,49788793296.87696,108839576818991.2,1
coupling_heterogeneo_S6_seed1001,SAAug,123,125,6038383.553574224,3.6396738082632287e-19,0.00010215267790219816,1.659045252864461e+25,59111358386.07603,108839576818991.2,1
coupling_heterogeneo_S6_seed1001,SAMat,123,125,6038383.553574572,7.732167963373964e-18,3.284119197280876e-05,7.809431432655658e+23,183866150734.54462,108839576818991.2,1
coupling_heterogeneo_S6_seed1002,Base,123,126,1939174.6849727111,4.898168505043955e-07,2.6305380856320446e-06,3958979122453.26,737177954413.377,198129175353.47644,1
coupling_heterogeneo_S6_seed1002,Flat,123,126,57303.72881638211,5.6046321842655684e-08,1.3635837703142431e-07,1022435138156.9065,420243552790.13214,198129175354.5505,1
coupling_heterogeneo_S6_seed1002,Ruiz,123,126,1939174.6849613555,6.209163357973282e-08,3.270140491695887e-06,31230853066077.438,592994304032.3947,198129175353.47644,1
coupling_heterogeneo_S6_seed1002,SAAug,123,126,1939174.6849613483,5.604632184270713e-08,2.1164428633845783e-06,34599499506918.633,916242398275.8761,198129175353.47644,1
coupling_heterogeneo_S6_seed1002,SAMat,123,126,1939174.6849618743,5.473088157397502e-07,2.9086967172847096e-05,3543108806571.768,66668163560.62411,115758907997832.56,1
coupling_heterogeneo_S6_seed1003,Base,123,126,91966733.23947452,1.1374394050574132e-07,0.00036945530071190826,808541825002382.6,248925196261.2598,1399622254635562.2,1
coupling_heterogeneo_S6_seed1003,Flat,123,126,4027962.074873446,1.2643750565340667e-10,0.0010690153305959215,3.185733579650793e+16,3767917970.482297,490942574087005.75,1
coupling_heterogeneo_S6_seed1003,Ruiz,123,126,91966733.23939817,1.4431620279436224e-10,0.0009453027597880075,6.372585437994276e+17,97288125192.84564,1399622254635562.2,1
coupling_heterogeneo_S6_seed1003,SAAug,123,126,91966733.23939815,1.2643745804495964e-10,0.0010690153305954618,7.273693623822766e+17,86029386676.96275,1399622254635562.2,1
coupling_heterogeneo_S6_seed1003,SAMat,123,126,91966733.2393981,1.1981025344968908e-09,0.008585211375998849,7.676031941457909e+16,10712227015.924603,1399622254635562.2,1
coupling_heterogeneo_S6_seed1004,Base,123,124,4926187.370500147,8.250466126320822e-22,0.0004642119690650621,5.970798855575583e+27,10611935276.9418,8149791298699.743,1
coupling_heterogeneo_S6_seed1004,Flat,123,124,61890.010595078515,5.619846748919441e-21,1.6733128482233234e-06,1.1012757706778827e+25,36986514901.138535,290492014489.2534,1
coupling_heterogeneo_S6_seed1004,Ruiz,123,124,4926187.370471291,8.719135921571021e-21,1.7718879935900463e-05,5.649857296391001e+26,278019117929.1348,8149791298699.743,1
coupling_heterogeneo_S6_seed1004,SAAug,123,124,4926187.370471288,4.7405223446376344e-21,1.656481075472088e-05,1.0391655206611723e+27,297388690001.62604,8149791298699.743,1
coupling_heterogeneo_S6_seed1004,SAMat,123,124,4926187.370471354,1.1822995313946094e-16,9.502205731087299e-06,4.16661534548741e+22,518425669774.2189,8149791298699.743,1
